; Sample;Value
; 63086; -3.5
; 63111; -4.9000000953674316
; 63136; -4.9000000953674316
; 63161; -4.9000000953674316
; 63186; -4.9000000953674316
; 63211; -7.3000001907348633
; 63236; -7.3000001907348633
; 63261; -7.3000001907348633
; 63286; -7.3000001907348633
; 63311; -7.5
; 63336; -7.5
; 63361; -7.5
; 63386; -3.4000000953674316
; 63411; -3.4000000953674316
; 63436; -3.4000000953674316
; 63461; -3.4000000953674316
; 63486; -0.89999997615814209
; 63511; -0.89999997615814209
; 63536; -0.89999997615814209
; 63561; -0.89999997615814209
; 63586; 0.60000002384185791
; 63611; 0.60000002384185791
; 63636; 0.60000002384185791
; 63661; 0.60000002384185791
; 63686; 1.7999999523162842
; 63711; 1.7999999523162842
; 63736; 1.7999999523162842
; 63761; 1.7999999523162842
; 63786; -4.1999998092651367
; 63811; -4.1999998092651367
; 63836; -4.1999998092651367
; 63861; -4.1999998092651367
; 63886; -3.7000000476837158
; 63911; -3.7000000476837158
; 63936; -3.7000000476837158
; 63961; -3.7000000476837158
; 63986; -2.4000000953674316
; 64011; -2.4000000953674316
; 64036; -2.4000000953674316
; 64061; -2.4000000953674316
; 64086; -3.9000000953674316
; 64111; -3.9000000953674316
; 64136; -3.9000000953674316
; 64161; -3.9000000953674316
; 64186; -5.5
; 64211; -5.5
; 64236; -5.5
; 64261; -6.9000000953674316
; 64286; -6.9000000953674316
; 64311; -6.9000000953674316
; 64336; -6.9000000953674316
; 64361; -4.5999999046325684
; 64386; -4.5999999046325684
; 64411; -4.5999999046325684
; 64436; -4.5999999046325684
; 64461; -2.2000000476837158
; 64486; -2.2000000476837158
; 64511; -2.2000000476837158
; 64536; -2.2000000476837158
; 64561; -2
; 64586; -2
; 64611; -2
; 64636; -2
; 64661; 1.7000000476837158
; 64686; 1.7000000476837158
; 64711; 1.7000000476837158
; 64736; 1.7000000476837158
; 64761; 3.2000000476837158
; 64786; 3.2000000476837158
; 64811; 3.2000000476837158
; 64836; 3.2000000476837158
; 64861; 0.800000011920929
; 64886; 0.800000011920929
; 64911; 0.800000011920929
; 64936; 0.800000011920929
; 64961; -1.3999999761581421
; 64986; -1.3999999761581421
; 65011; -1.3999999761581421
; 65036; -3.2000000476837158
; 65061; -3.2000000476837158
; 65086; -3.2000000476837158
; 65111; -3.2000000476837158
; 65136; -7.1999998092651367
; 65161; -7.1999998092651367
; 65186; -7.1999998092651367
; 65211; -7.1999998092651367
; 65236; -8.3999996185302734
; 65261; -8.3999996185302734
; 65286; -8.3999996185302734
; 65311; -8.3999996185302734
; 65336; -4.8000001907348633
; 65361; -4.8000001907348633
; 65386; -4.8000001907348633
; 65411; -4.8000001907348633
; 65437; -2.2000000476837158
; 65461; -2.2000000476837158
; 65486; -2.2000000476837158
; 65511; -2.2000000476837158
; 65536; -1.3999999761581421
; 65561; -1.3999999761581421
; 65586; -1.3999999761581421
; 65611; -1.3999999761581421
; 65636; 1
; 65661; 1
; 65686; 1
; 65711; 1
; 65736; 3.4000000953674316
; 65761; 3.4000000953674316
; 65786; 3.4000000953674316
; 65811; -0.699999988079071
; 65836; -0.699999988079071
; 65861; -0.699999988079071
; 65886; -0.699999988079071
; 65911; -1.2000000476837158
; 65936; -1.2000000476837158
; 65961; -1.2000000476837158
; 65986; -1.2000000476837158
; 66011; -2.2999999523162842
; 66036; -2.2999999523162842
; 66061; -2.2999999523162842
; 66086; -2.2999999523162842
; 66111; -5.3000001907348633
; 66136; -5.3000001907348633
; 66161; -5.3000001907348633
; 66186; -5.3000001907348633
; 66211; -6.9000000953674316
; 66236; -6.9000000953674316
; 66261; -6.9000000953674316
; 66286; -6.9000000953674316
; 66311; -5.4000000953674316
; 66336; -5.4000000953674316
; 66361; -5.4000000953674316
; 66386; -5.4000000953674316
; 66411; -3.2999999523162842
; 66436; -3.2999999523162842
; 66461; -3.2999999523162842
; 66486; -3.2999999523162842
; 66511; -2.9000000953674316
; 66536; -2.9000000953674316
; 66561; -2.9000000953674316
; 66586; -2.9000000953674316
; 66611; 0.89999997615814209
; 66636; 0.89999997615814209
; 66661; 0.89999997615814209
; 66686; 3.0999999046325684
; 66711; 3.0999999046325684
; 66736; 3.0999999046325684
; 66761; 3.0999999046325684
; 66786; 1.3999999761581421
; 66811; 1.3999999761581421
; 66836; 1.3999999761581421
; 66861; 1.3999999761581421
; 66886; -7.1999998092651367
; 66911; -7.1999998092651367
; 66936; -7.1999998092651367
; 66961; -7.1999998092651367
; 66986; -3.2999999523162842
; 67011; -3.2999999523162842
; 67036; -3.2999999523162842
; 67061; -3.2999999523162842
; 67086; -6.5
; 67111; -6.5
; 67136; -6.5
; 67161; -6.5
; 67186; -7.9000000953674316
; 67211; -7.9000000953674316
; 67236; -7.9000000953674316
; 67261; -7.9000000953674316
; 67287; -5.1999998092651367
; 67311; -5.1999998092651367
; 67336; -5.1999998092651367
; 67361; -5.1999998092651367
; 67386; -2.7999999523162842
; 67411; -2.7999999523162842
; 67436; -2.7999999523162842
; 67461; 2.5
; 67486; 2.5
; 67511; 2.5
; 67536; 2.5
; 67561; 1.7000000476837158
; 67586; 1.7000000476837158
; 67611; 1.7000000476837158
; 67636; 1.7000000476837158
; 67661; 2.7000000476837158
; 67686; 2.7000000476837158
; 67711; 2.7000000476837158
; 67736; 2.7000000476837158
; 67761; 0.10000000149011612
; 67786; 0.10000000149011612
; 67811; 0.10000000149011612
; 67836; 0.10000000149011612
; 67861; 0.20000000298023224
; 67886; 0.20000000298023224
; 67911; 0.20000000298023224
; 67936; 0.20000000298023224
; 67961; -0.699999988079071
; 67986; -0.699999988079071
; 68011; -0.699999988079071
; 68036; -0.699999988079071
; 68061; -4.3000001907348633
; 68086; -4.3000001907348633
; 68111; -4.3000001907348633
; 68136; -4.3000001907348633
; 68161; -6.5
; 68186; -6.5
; 68212; -6.5
; 68236; -6
; 68261; -6
; 68286; -6
; 68311; -6
; 68336; -4.8000001907348633
; 68361; -4.8000001907348633
; 68386; -4.8000001907348633
; 68411; -4.8000001907348633
; 68436; -4.9000000953674316
; 68461; -4.9000000953674316
; 68486; -4.9000000953674316
; 68511; -4.9000000953674316
; 68536; -0.5
; 68561; -0.5
; 68586; -0.5
; 68611; -0.5
; 68636; 2.2000000476837158
; 68661; 2.2000000476837158
; 68686; 2.2000000476837158
; 68711; 2.2000000476837158
; 68736; 2.5999999046325684
; 68761; 2.5999999046325684
; 68786; 2.5999999046325684
; 68811; 2.5999999046325684
; 68836; 0.89999997615814209
; 68861; 0.89999997615814209
; 68886; 0.89999997615814209
; 68911; 0.89999997615814209
; 68936; 0
; 68961; 0
; 68986; 0
; 69011; 0
; 69036; -5.3000001907348633
; 69061; -5.3000001907348633
; 69086; -5.3000001907348633
; 69111; -6.9000000953674316
; 69136; -6.9000000953674316
; 69161; -6.9000000953674316
; 69186; -6.9000000953674316
; 69211; -5.8000001907348633
; 69236; -5.8000001907348633
; 69261; -5.8000001907348633
; 69286; -5.8000001907348633
; 69311; -4.3000001907348633
; 69336; -4.3000001907348633
; 69361; -4.3000001907348633
; 69386; -4.3000001907348633
; 69411; -4.0999999046325684
; 69437; -4.0999999046325684
; 69461; -4.0999999046325684
; 69486; -4.0999999046325684
; 69511; -1
; 69536; -1
; 69561; -1
; 69586; -1
; 69611; 1.7000000476837158
; 69636; 1.7000000476837158
; 69661; 1.7000000476837158
; 69686; 1.7000000476837158
; 69711; 0.800000011920929
; 69736; 0.800000011920929
; 69761; 0.800000011920929
; 69786; 0.800000011920929
; 69811; 1.3999999761581421
; 69836; 1.3999999761581421
; 69861; 1.3999999761581421
; 69886; -3.2000000476837158
; 69911; -3.2000000476837158
; 69936; -3.2000000476837158
; 69961; -3.2000000476837158
; 69986; -3.5
; 70011; -3.5
; 70036; -3.5
; 70061; -3.5
; 70086; -5.6999998092651367
; 70111; -5.6999998092651367
; 70136; -5.6999998092651367
; 70161; -5.6999998092651367
; 70186; -6
; 70211; -6
; 70236; -6
; 70261; -6
; 70286; -5.8000001907348633
; 70311; -5.8000001907348633
; 70337; -5.8000001907348633
; 70361; -5.8000001907348633
; 70386; -5.5
; 70411; -5.5
; 70436; -5.5
; 70461; -5.5
; 70486; 2.2999999523162842
; 70511; 2.2999999523162842
; 70536; 2.2999999523162842
; 70561; 2.2999999523162842
; 70586; 2.7000000476837158
; 70611; 2.7000000476837158
; 70636; 2.7000000476837158
; 70661; 2.9000000953674316
; 70686; 2.9000000953674316
; 70711; 2.9000000953674316
; 70736; 2.9000000953674316
; 70761; 1.5
; 70786; 1.5
; 70811; 1.5
; 70836; 1.5
; 70861; 0.5
; 70886; 0.5
; 70912; 0.5
; 70936; 0.5
; 70961; -4.9000000953674316
; 70986; -4.9000000953674316
; 71011; -4.9000000953674316
; 71036; -4.9000000953674316
; 71061; -6.3000001907348633
; 71086; -6.3000001907348633
; 71111; -6.3000001907348633
; 71136; -6.3000001907348633
; 71161; -5.5
; 71186; -5.5
; 71211; -5.5
; 71236; -5.5
; 71261; -4.8000001907348633
; 71286; -4.8000001907348633
; 71311; -4.8000001907348633
; 71336; -4.8000001907348633
; 71361; -4.3000001907348633
; 71386; -4.3000001907348633
; 71411; -4.3000001907348633
; 71436; -1.6000000238418579
; 71461; -1.6000000238418579
; 71486; -1.6000000238418579
; 71511; -1.6000000238418579
; 71536; 1.1000000238418579
; 71561; 1.1000000238418579
; 71586; 1.1000000238418579
; 71611; 1.1000000238418579
; 71636; 0.800000011920929
; 71661; 0.800000011920929
; 71686; 0.800000011920929
; 71711; 0.800000011920929
; 71736; 1.3999999761581421
; 71761; 1.3999999761581421
; 71786; 1.3999999761581421
; 71811; 1.3999999761581421
; 71836; 0.5
; 71861; 0.5
; 71886; 0.5
; 71911; 0.5
; 71936; -2.5
; 71961; -2.5
; 71986; -2.5
; 72011; -2.5
; 72036; -5.5999999046325684
; 72061; -5.5999999046325684
; 72086; -5.5999999046325684
; 72111; -5.5999999046325684
; 72136; -5.9000000953674316
; 72161; -5.9000000953674316
; 72186; -5.9000000953674316
; 72211; -6.1999998092651367
; 72236; -6.1999998092651367
; 72261; -6.1999998092651367
; 72286; -6.1999998092651367
; 72311; -6.4000000953674316
; 72336; -6.4000000953674316
; 72361; -6.4000000953674316
; 72386; -6.4000000953674316
; 72411; -1.7999999523162842
; 72436; -1.7999999523162842
; 72461; -1.7999999523162842
; 72486; -1.7999999523162842
; 72511; 1.2000000476837158
; 72536; 1.2000000476837158
; 72561; 1.2000000476837158
; 72586; 1.2000000476837158
; 72611; 2.4000000953674316
; 72636; 2.4000000953674316
; 72661; 2.4000000953674316
; 72686; 2.4000000953674316
; 72711; 1.3999999761581421
; 72736; 1.3999999761581421
; 72761; 1.3999999761581421
; 72786; 1.3999999761581421
; 72811; 1
; 72836; 1
; 72861; 1
; 72886; 1
; 72911; -3.7000000476837158
; 72936; -3.7000000476837158
; 72961; -3.7000000476837158
; 72986; -3.7000000476837158
; 73011; -6.3000001907348633
; 73036; -6.3000001907348633
; 73061; -6.3000001907348633
; 73086; -5.9000000953674316
; 73111; -5.9000000953674316
; 73136; -5.9000000953674316
; 73161; -5.9000000953674316
; 73186; -5.1999998092651367
; 73211; -5.1999998092651367
; 73236; -5.1999998092651367
; 73261; -5.1999998092651367
; 73286; -5.1999998092651367
; 73311; -5.1999998092651367
; 73336; -5.1999998092651367
; 73361; -5.1999998092651367
; 73386; -2
; 73411; -2
; 73436; -2
; 73461; -2
; 73486; 1.7000000476837158
; 73511; 1.7000000476837158
; 73537; 1.7000000476837158
; 73561; 1.7000000476837158
; 73586; -6.5
; 73611; -6.5
; 73636; -6.5
; 73661; -6.5
; 73686; 1
; 73711; 1
; 73736; 1
; 73761; 1
; 73786; -2.2999999523162842
; 73811; -2.2999999523162842
; 73836; -2.2999999523162842
; 73861; -2
; 73886; -2
; 73911; -2
; 73936; -2
; 73961; -5.9000000953674316
; 73986; -5.9000000953674316
; 74011; -5.9000000953674316
; 74036; -5.9000000953674316
; 74061; -6.4000000953674316
; 74086; -6.4000000953674316
; 74111; -6.4000000953674316
; 74136; -6.4000000953674316
; 74161; -6.3000001907348633
; 74186; -6.3000001907348633
; 74211; -6.3000001907348633
; 74236; -6.3000001907348633
; 74261; -6.4000000953674316
; 74286; -6.4000000953674316
; 74311; -6.4000000953674316
; 74336; -6.4000000953674316
; 74361; -1.2999999523162842
; 74386; -1.2999999523162842
; 74411; -1.2999999523162842
; 74437; -1.2999999523162842
; 74461; 1.6000000238418579
; 74486; 1.6000000238418579
; 74511; 1.6000000238418579
; 74536; 1.6000000238418579
; 74562; 2.7999999523162842
; 74586; 2.7999999523162842
; 74611; 2.7999999523162842
; 74636; 1.7000000476837158
; 74661; 1.7000000476837158
; 74686; 1.7000000476837158
; 74711; 1.7000000476837158
; 74736; 0
; 74761; 0
; 74786; 0
; 74811; 0
; 74836; -4.6999998092651367
; 74861; -4.6999998092651367
; 74886; -4.6999998092651367
; 74911; -4.6999998092651367
; 74936; -7.1999998092651367
; 74961; -7.1999998092651367
; 74987; -7.1999998092651367
; 75011; -7.1999998092651367
; 75036; -5.9000000953674316
; 75061; -5.9000000953674316
; 75086; -5.9000000953674316
; 75111; -5.9000000953674316
; 75136; -4.1999998092651367
; 75161; -4.1999998092651367
; 75186; -4.1999998092651367
; 75211; -4.1999998092651367
; 75236; -3.7000000476837158
; 75261; -3.7000000476837158
; 75286; -3.7000000476837158
; 75311; -3.7000000476837158
; 75336; -0.30000001192092896
; 75361; -0.30000001192092896
; 75386; -0.30000001192092896
; 75411; 2.2000000476837158
; 75436; 2.2000000476837158
; 75461; 2.2000000476837158
; 75486; 2.2000000476837158
; 75511; 0.699999988079071
; 75536; 0.699999988079071
; 75561; 0.699999988079071
; 75586; 0.699999988079071
; 75611; 0.800000011920929
; 75636; 0.800000011920929
; 75661; 0.800000011920929
; 75686; 0.800000011920929
; 75711; -1.2000000476837158
; 75736; -1.2000000476837158
; 75761; -1.2000000476837158
; 75786; -1.2000000476837158
; 75811; -3.9000000953674316
; 75836; -3.9000000953674316
; 75861; -3.9000000953674316
; 75886; -3.9000000953674316
; 75911; -6.8000001907348633
; 75936; -6.8000001907348633
; 75961; -6.8000001907348633
; 75986; -6.8000001907348633
; 76011; -6.0999999046325684
; 76036; -6.0999999046325684
; 76061; -6.0999999046325684
; 76086; -6.0999999046325684
; 76111; -3.9000000953674316
; 76136; -3.9000000953674316
; 76161; -3.9000000953674316
; 76186; -3.9000000953674316
; 76211; -3.9000000953674316
; 76236; -3.9000000953674316
; 76261; -3.9000000953674316
; 76286; 0.60000002384185791
; 76311; 0.60000002384185791
; 76336; 0.60000002384185791
; 76361; 0.60000002384185791
; 76386; 2.9000000953674316
; 76411; 2.9000000953674316
; 76436; 2.9000000953674316
; 76461; 2.9000000953674316
; 76486; 0.5
; 76511; 0.5
; 76536; 0.5
; 76561; 0.5
; 76586; -0.10000000149011612
; 76612; -0.10000000149011612
; 76636; -0.10000000149011612
; 76661; -0.10000000149011612
; 76686; -5.4000000953674316
; 76711; -5.4000000953674316
; 76736; -5.4000000953674316
; 76761; -5.4000000953674316
; 76786; -3.4000000953674316
; 76811; -3.4000000953674316
; 76836; -3.4000000953674316
; 76861; -3.4000000953674316
; 76886; -8.3000001907348633
; 76911; -8.3000001907348633
; 76936; -8.3000001907348633
; 76961; -8.3000001907348633
; 76986; -5.0999999046325684
; 77011; -5.0999999046325684
; 77036; -5.0999999046325684
; 77061; -2.2999999523162842
; 77086; -2.2999999523162842
; 77111; -2.2999999523162842
; 77136; -2.2999999523162842
; 77161; -1.7999999523162842
; 77186; -1.7999999523162842
; 77211; -1.7999999523162842
; 77236; -1.7999999523162842
; 77261; 1
; 77286; 1
; 77311; 1
; 77336; 1
; 77361; -0.30000001192092896
; 77386; -0.30000001192092896
; 77411; -0.30000001192092896
; 77436; -0.30000001192092896
; 77461; -0.30000001192092896
; 77486; -0.30000001192092896
; 77511; -0.30000001192092896
; 77536; -0.30000001192092896
; 77561; -0.89999997615814209
; 77586; -0.89999997615814209
; 77611; -0.89999997615814209
; 77636; -0.89999997615814209
; 77661; -3.0999999046325684
; 77686; -3.0999999046325684
; 77711; -3.0999999046325684
; 77736; -3.0999999046325684
; 77761; -5.0999999046325684
; 77786; -5.0999999046325684
; 77811; -5.0999999046325684
; 77836; -5.0999999046325684
; 77861; -7.1999998092651367
; 77886; -7.1999998092651367
; 77911; -7.1999998092651367
; 77936; -4.5999999046325684
; 77961; -4.5999999046325684
; 77986; -4.5999999046325684
; 78011; -4.5999999046325684
; 78036; -1.8999999761581421
; 78061; -1.8999999761581421
; 78086; -1.8999999761581421
; 78111; -1.8999999761581421
; 78136; -1.3999999761581421
; 78161; -1.3999999761581421
; 78186; -1.3999999761581421
; 78211; -1.3999999761581421
; 78236; 2.2000000476837158
; 78261; 2.2000000476837158
; 78286; 2.2000000476837158
; 78311; 2.2000000476837158
; 78336; 2.5
; 78361; 2.5
; 78386; 2.5
; 78411; 2.5
; 78436; -0.10000000149011612
; 78461; -0.10000000149011612
; 78486; -0.10000000149011612
; 78511; -0.10000000149011612
; 78536; -2.7000000476837158
; 78561; -2.7000000476837158
; 78586; -2.7000000476837158
; 78611; -5.3000001907348633
; 78636; -5.3000001907348633
; 78661; -5.3000001907348633
; 78686; -5.3000001907348633
; 78711; -7.3000001907348633
; 78736; -7.3000001907348633
; 78761; -7.3000001907348633
; 78786; -7.3000001907348633
; 78811; -7.6999998092651367
; 78836; -7.6999998092651367
; 78861; -7.6999998092651367
; 78886; -7.6999998092651367
; 78911; -3.5
; 78936; -3.5
; 78961; -3.5
; 78986; -3.5
; 79011; 0.20000000298023224
; 79036; 0.20000000298023224
; 79061; 0.20000000298023224
; 79086; 0.20000000298023224
; 79111; 1.6000000238418579
; 79136; 1.6000000238418579
; 79161; 1.6000000238418579
; 79186; 1.6000000238418579
; 79211; 2.2000000476837158
; 79236; 2.2000000476837158
; 79261; 2.2000000476837158
; 79286; 2.2000000476837158
; 79311; 1.7999999523162842
; 79336; 1.7999999523162842
; 79361; 1.7999999523162842
; 79386; 1.7999999523162842
; 79411; -3.7999999523162842
; 79436; -3.7999999523162842
; 79461; -3.7999999523162842
; 79486; -5.3000001907348633
; 79511; -5.3000001907348633
; 79536; -5.3000001907348633
; 79561; -5.3000001907348633
; 79586; -5.9000000953674316
; 79611; -5.9000000953674316
; 79636; -5.9000000953674316
; 79661; -5.9000000953674316
; 79686; -4.9000000953674316
; 79711; -4.9000000953674316
; 79736; -4.9000000953674316
; 79761; -4.9000000953674316
; 79786; -4.5999999046325684
; 79811; -4.5999999046325684
; 79836; -4.5999999046325684
; 79861; -4.5999999046325684
; 79886; 1.2999999523162842
; 79911; 1.2999999523162842
; 79936; 1.2999999523162842
; 79961; 1.2999999523162842
; 79986; 2.7999999523162842
; 80011; 2.7999999523162842
; 80036; 2.7999999523162842
; 80061; 2.7999999523162842
; 80086; -2.9000000953674316
; 80111; -2.9000000953674316
; 80136; -2.9000000953674316
; 80161; -2.9000000953674316
; 80186; 1.3999999761581421
; 80211; 1.3999999761581421
; 80236; 1.3999999761581421
; 80261; -0.10000000149011612
; 80286; -0.10000000149011612
; 80311; -0.10000000149011612
; 80336; -0.10000000149011612
; 80361; -3.5
; 80386; -3.5
; 80411; -3.5
; 80436; -3.5
; 80461; -6.4000000953674316
; 80486; -6.4000000953674316
; 80511; -6.4000000953674316
; 80536; -6.4000000953674316
; 80561; -6.1999998092651367
; 80586; -6.1999998092651367
; 80611; -6.1999998092651367
; 80636; -6.1999998092651367
; 80661; -4.4000000953674316
; 80686; -4.4000000953674316
; 80711; -4.4000000953674316
; 80736; -4.4000000953674316
; 80761; -4
; 80786; -4
; 80811; -4
; 80836; -4
; 80861; 0.30000001192092896
; 80886; 0.30000001192092896
; 80911; 0.30000001192092896
; 80936; 0.30000001192092896
; 80961; 2.7999999523162842
; 80986; 2.7999999523162842
; 81011; 2.7999999523162842
; 81036; 2
; 81061; 2
; 81086; 2
; 81111; 2
; 81136; -0.10000000149011612
; 81161; -0.10000000149011612
; 81186; -0.10000000149011612
; 81211; -0.10000000149011612
; 81236; -2.0999999046325684
; 81261; -2.0999999046325684
; 81286; -2.0999999046325684
; 81311; -2.0999999046325684
; 81336; -6.6999998092651367
; 81361; -6.6999998092651367
; 81386; -6.6999998092651367
; 81411; -6.6999998092651367
; 81436; -8.3000001907348633
; 81461; -8.3000001907348633
; 81486; -8.3000001907348633
; 81511; -8.3000001907348633
; 81536; -5.1999998092651367
; 81561; -5.1999998092651367
; 81586; -5.1999998092651367
; 81611; -5.1999998092651367
; 81636; -2.7000000476837158
; 81661; -2.7000000476837158
; 81686; -2.7000000476837158
; 81711; -2.7000000476837158
; 81736; -0.800000011920929
; 81761; -0.800000011920929
; 81786; -0.800000011920929
; 81811; -0.800000011920929
; 81836; 1.3999999761581421
; 81861; 1.3999999761581421
; 81886; 1.3999999761581421
; 81911; 3.2999999523162842
; 81936; 3.2999999523162842
; 81961; 3.2999999523162842
; 81986; 3.2999999523162842
; 82011; -0.699999988079071
; 82036; -0.699999988079071
; 82061; -0.699999988079071
; 82086; -0.699999988079071
; 82111; -2.2000000476837158
; 82136; -2.2000000476837158
; 82161; -2.2000000476837158
; 82186; -2.2000000476837158
; 82211; -3.4000000953674316
; 82236; -3.4000000953674316
; 82261; -3.4000000953674316
; 82286; -3.4000000953674316
; 82311; -5.8000001907348633
; 82336; -5.8000001907348633
; 82361; -5.8000001907348633
; 82386; -5.8000001907348633
; 82411; -6.9000000953674316
; 82436; -6.9000000953674316
; 82461; -6.9000000953674316
; 82486; -6.9000000953674316
; 82511; -3.7999999523162842
; 82536; -3.7999999523162842
; 82561; -3.7999999523162842
; 82586; -3.7999999523162842
; 82611; -1.3999999761581421
; 82636; -1.3999999761581421
; 82661; -1.3999999761581421
; 82686; -0.40000000596046448
; 82711; -0.40000000596046448
; 82736; -0.40000000596046448
; 82761; -0.40000000596046448
; 82786; 2.4000000953674316
; 82811; 2.4000000953674316
; 82836; 2.4000000953674316
; 82861; 2.4000000953674316
; 82886; 1.8999999761581421
; 82911; 1.8999999761581421
; 82936; 1.8999999761581421
; 82961; 1.8999999761581421
; 82986; -5.0999999046325684
; 83011; -5.0999999046325684
; 83036; -5.0999999046325684
; 83061; -5.0999999046325684
; 83086; -3.9000000953674316
; 83111; -3.9000000953674316
; 83136; -3.9000000953674316
; 83161; -3.9000000953674316
; 83186; -5.5999999046325684
; 83211; -5.5999999046325684
; 83236; -5.5999999046325684
; 83261; -5.5999999046325684
; 83286; -7.0999999046325684
; 83311; -7.0999999046325684
; 83336; -7.0999999046325684
; 83361; -7.0999999046325684
; 83386; -4.0999999046325684
; 83411; -4.0999999046325684
; 83436; -4.0999999046325684
; 83461; -0.800000011920929
; 83486; -0.800000011920929
; 83511; -0.800000011920929
; 83536; -0.800000011920929
; 83561; 0.40000000596046448
; 83586; 0.40000000596046448
; 83611; 0.40000000596046448
; 83636; 0.40000000596046448
; 83661; 2.5
; 83686; 2.5
; 83711; 2.5
; 83736; 2.5
; 83761; 2.0999999046325684
; 83786; 2.0999999046325684
; 83811; 2.0999999046325684
; 83836; 2.0999999046325684
; 83861; 1.2000000476837158
; 83886; 1.2000000476837158
; 83911; 1.2000000476837158
; 83936; 1.2000000476837158
; 83961; -3.4000000953674316
; 83986; -3.4000000953674316
; 84011; -3.4000000953674316
; 84036; -3.4000000953674316
; 84061; -5.9000000953674316
; 84086; -5.9000000953674316
; 84111; -5.9000000953674316
; 84136; -5.9000000953674316
; 84161; -5.8000001907348633
; 84186; -5.8000001907348633
; 84211; -5.8000001907348633
; 84236; -5.8000001907348633
; 84261; -4.9000000953674316
; 84286; -4.9000000953674316
; 84311; -4.9000000953674316
; 84336; -4.6999998092651367
; 84361; -4.6999998092651367
; 84386; -4.6999998092651367
; 84411; -4.6999998092651367
; 84436; -1.3999999761581421
; 84461; -1.3999999761581421
; 84486; -1.3999999761581421
; 84511; -1.3999999761581421
; 84536; 1.6000000238418579
; 84561; 1.6000000238418579
; 84586; 1.6000000238418579
; 84611; 1.6000000238418579
; 84636; 0.800000011920929
; 84661; 0.800000011920929
; 84686; 0.800000011920929
; 84711; 0.800000011920929
; 84737; 1.7999999523162842
; 84761; 1.7999999523162842
; 84786; 1.7999999523162842
; 84811; 1.7999999523162842
; 84836; -0.30000001192092896
; 84861; -0.30000001192092896
; 84886; -0.30000001192092896
; 84911; -0.30000001192092896
; 84936; -2.9000000953674316
; 84961; -2.9000000953674316
; 84986; -2.9000000953674316
; 85011; -2.9000000953674316
; 85036; -6.0999999046325684
; 85061; -6.0999999046325684
; 85086; -6.0999999046325684
; 85111; -6.3000001907348633
; 85136; -6.3000001907348633
; 85161; -6.3000001907348633
; 85186; -6.3000001907348633
; 85211; -5.5
; 85236; -5.5
; 85261; -5.5
; 85286; -5.5
; 85311; -5.4000000953674316
; 85336; -5.4000000953674316
; 85361; -5.4000000953674316
; 85386; -5.4000000953674316
; 85411; -0.20000000298023224
; 85436; -0.20000000298023224
; 85461; -0.20000000298023224
; 85486; -0.20000000298023224
; 85511; 2
; 85536; 2
; 85561; 2
; 85586; 2
; 85611; 3
; 85636; 3
; 85661; 3
; 85686; 3
; 85711; 1.6000000238418579
; 85736; 1.6000000238418579
; 85761; 1.6000000238418579
; 85786; 1.6000000238418579
; 85811; -0.89999997615814209
; 85836; -0.89999997615814209
; 85861; -0.89999997615814209
; 85886; -5.5
; 85911; -5.5
; 85936; -5.5
; 85961; -5.5
; 85987; -7.5
; 86011; -7.5
; 86036; -7.5
; 86061; -7.5
; 86086; -1.3999999761581421
; 86111; -1.3999999761581421
; 86136; -1.3999999761581421
; 86161; -1.3999999761581421
; 86186; 3.4000000953674316
; 86211; 3.4000000953674316
; 86236; 3.4000000953674316
; 86261; 3.4000000953674316
; 86286; -3.2999999523162842
; 86311; -3.2999999523162842
; 86336; -3.2999999523162842
; 86361; -3.2999999523162842
; 86386; -0.30000001192092896
; 86411; -0.30000001192092896
; 86436; -0.30000001192092896
; 86461; -0.30000001192092896
; 86486; -3.5
; 86511; -3.5
; 86536; -3.5
; 86561; -3.5
; 86586; 0.40000000596046448
; 86611; 0.40000000596046448
; 86636; 0.40000000596046448
; 86661; 0.699999988079071
; 86686; 0.699999988079071
; 86711; 0.699999988079071
; 86736; 0.699999988079071
; 86761; -1.7999999523162842
; 86786; -1.7999999523162842
; 86811; -1.7999999523162842
; 86836; -1.7999999523162842
; 86861; -4.0999999046325684
; 86886; -4.0999999046325684
; 86911; -4.0999999046325684
; 86936; -4.0999999046325684
; 86961; -6.9000000953674316
; 86986; -6.9000000953674316
; 87011; -6.9000000953674316
; 87036; -6.9000000953674316
; 87061; -5.9000000953674316
; 87086; -5.9000000953674316
; 87111; -5.9000000953674316
; 87136; -5.9000000953674316
; 87161; -3.7999999523162842
; 87186; -3.7999999523162842
; 87211; -3.7999999523162842
; 87236; -3.7999999523162842
; 87261; -3.7999999523162842
; 87286; -3.7999999523162842
; 87311; -3.7999999523162842
; 87336; -3.7999999523162842
; 87361; 0.800000011920929
; 87386; 0.800000011920929
; 87411; 0.800000011920929
; 87436; 0.800000011920929
; 87461; 2.9000000953674316
; 87486; 2.9000000953674316
; 87511; 2.9000000953674316
; 87536; 2.0999999046325684
; 87561; 2.0999999046325684
; 87586; 2.0999999046325684
; 87611; 2.0999999046325684
; 87636; 0.10000000149011612
; 87661; 0.10000000149011612
; 87686; 0.10000000149011612
; 87711; 0.10000000149011612
; 87736; -2.2000000476837158
; 87761; -2.2000000476837158
; 87786; -2.2000000476837158
; 87811; -2.2000000476837158
; 87836; -6.3000001907348633
; 87861; -6.3000001907348633
; 87886; -6.3000001907348633
; 87911; -6.3000001907348633
; 87936; -8
; 87961; -8
; 87987; -8
; 88011; -8
